pdf_id,dept,from_url,pdf_url
12006,Department of Public Health,https://www.cityofchicago.org/city/en/depts/cdph/supp_info/boh/board_of_health_meetingjanuary18.html,https://www.cityofchicago.org/content/dam/city/depts/cdph/policy_planning/Board_of_Health/BOHMinutesDec212011.pdf
16062,Department of Planning and Development,https://www.cityofchicago.org/city/en/depts/dcd/supp_info/district_annual_reports2012.html,https://www.cityofchicago.org/content/dam/city/depts/dcd/tif/12reports/T_174_67thWentworthAR12.pdf
18392,Department of Water Management,https://www.cityofchicago.org/city/en/depts/water/supp_info/archived_constructionreports/2015_water_and_sewer_projects/june2015.html,https://www.cityofchicago.org/content/dam/city/depts/water/supp_info/arcConRpt/2015construction/June%202015/20150629_CentralPark_30w.pdf
15754,Department of Planning and Development,https://www.cityofchicago.org/city/en/depts/dcd/supp_info/district_annual_reports2010.html,https://www.cityofchicago.org/content/dam/city/depts/dcd/tif/10reports/T_125_119thI57AR10.pdf
3136,Department of Procurement Services,https://www.cityofchicago.org/city/en/depts/dps/supp_info/2002_april_bid_tabulations.html,https://www.cityofchicago.org/content/dam/city/depts/dps/BidTabs1999to2004/2002BidTabs/Apr/B10705307.4.1.02.pdf
25691,Department of Human Resources,https://www.cityofchicago.org/city/en/depts/dhr/supp_info/Job_Specification_Alpah_Order.html,https://www.cityofchicago.org/content/dam/city/depts/dhr/supp_info/JobSpecifications/JobSpecName/CARPENTER_4301.pdf
11347,Department of Finance,https://www.cityofchicago.org/city/en/depts/fin/supp_info/revenue/tax_list/amusement_tax.html,https://www.cityofchicago.org/dam/city/depts/rev/supp_info/TaxSupportingInformation/December_2006_Info_Bulletin_Amusement_Tax.pdf
24231,Board of Ethics,https://www.cityofchicago.org/city/en/depts/ethics/provdrs/reg/svcs/vies_non-requireddisclosures1.html,https://www.cityofchicago.org/content/dam/city/depts/ethics/general/Disclosures-Not-Required/RosemarieAndolino2-16-12.pdf
15507,Department of Planning and Development,https://www.cityofchicago.org/city/en/depts/dcd/supp_info/district_annual_reports2008.html,https://www.cityofchicago.org/content/dam/city/depts/dcd/tif/08reports/T_089_MidwayAR.pdf
15179,Department of Planning and Development,https://www.cityofchicago.org/city/en/depts/dcd/supp_info/district_annual_reports2007.html,https://www.cityofchicago.org/content/dam/city/depts/dcd/tif/07reports/T_101_JeffersonRooseveltAR07.pdf
15488,Department of Planning and Development,https://www.cityofchicago.org/city/en/depts/dcd/supp_info/district_annual_reports2008.html,https://www.cityofchicago.org/content/dam/city/depts/dcd/tif/08reports/T_027_IrvingCiceroAR.pdf
4669,Department of Procurement Services,https://www.cityofchicago.org/city/en/depts/dps/supp_info/2005_december_jobordercontracts.html,https://www.cityofchicago.org/content/dam/city/depts/dps/JOCReleases/2005JOC/2005_DecemberJOC/6072_114.pdf
6961,Department of Procurement Services,https://www.cityofchicago.org/city/en/depts/dps/supp_info/2010_january_jobordercontractsjoc.html,https://www.cityofchicago.org/content/dam/city/depts/dps/JOCReleases/2010JOC/2010_JanuaryJOC/15878_24.pdf
14169,Department of Public Health,https://www.cityofchicago.org/city/en/depts/cdph/supp_info/health-protection/current_flu_situationinchicago2011.html,https://www.cityofchicago.org/content/dam/city/depts/cdph/H1N1_swine_flu/FluUpdate/FluUpdate_Week43_11032017.pdf
20164,Department of Human Resources,https://www.cityofchicago.org/city/en/depts/dhr/supp_info/operation_constructionservices4200series.html,https://www.cityofchicago.org/content/dam/city/depts/dhr/supp_info/JobSpecifications/OperationConstruction/4200_Custodial_Series/4268_DirOfSecurity.pdf
20816,Department of Human Resources,https://www.cityofchicago.org/city/en/depts/dhr/supp_info/public_safety_services8700series.html,https://www.cityofchicago.org/content/dam/city/depts/dhr/supp_info/JobSpecifications/PublicSafetyServices/8700_FirefightingSeries/8786_COORDINATOR_OF_HAZARDOUS_MATERIALS_PROGRAM.pdf
13786,Department of Planning and Development,https://www.cityofchicago.org/city/en/depts/dcd/supp_info/community_area_2000censusprofiles.html,https://www.cityofchicago.org/content/dam/city/depts/zlup/Zoning_Main_Page/Publications/Census_2000_Community_Area_Profiles/PDF_04.pdf
6311,Department of Procurement Services,https://www.cityofchicago.org/city/en/depts/dps/supp_info/2008_march_job_ordercontractsjoc.html,https://www.cityofchicago.org/content/dam/city/depts/dps/JOCReleases/2008JOC/2008_MarchJOC/7119_44.pdf
4950,Department of Procurement Services,https://www.cityofchicago.org/city/en/depts/dps/supp_info/2005_prebid_conferenceattendees.html,https://www.cityofchicago.org/content/dam/city/depts/dps/PreBids/2005PreBids/34535.pdf
6482,Department of Procurement Services,https://www.cityofchicago.org/city/en/depts/dps/supp_info/2008_prebid_conferenceattendees.html,https://www.cityofchicago.org/content/dam/city/depts/dps/PreBids/2008PreBids/PreBid66287.pdf
17080,Department of Water Management,https://www.cityofchicago.org/city/en/depts/water/supp_info/archived_constructionreports/2013_water_and_sewermainprojects/february.html,https://www.cityofchicago.org/content/dam/city/depts/water/supp_info/arcConRpt/2013construction/02 Feb/20130226_38thStWallace_11w.pdf
21830,Department of Planning and Development,https://www.cityofchicago.org/city/en/depts/dcd/supp_info/tif/river_west_tif.html,https://www.cityofchicago.org/content/dam/city/depts/dcd/tif/T_104_MetraMarketCDC.pdf
17234,Department of Water Management,https://www.cityofchicago.org/city/en/depts/water/supp_info/archived_constructionreports/2017_water_sewer_main_projects/February2017.html,https://www.cityofchicago.org/content/dam/city/depts/water/supp_info/arcConRpt/2017construction/feb_2017/20170210_38th_Prairie_11w.pdf
18666,Department of Human Resources,https://www.cityofchicago.org/city/en/depts/dhr/supp_info/line_of_duty_preference.html,https://www.cityofchicago.org/content/dam/city/depts/dhr/supp_info/LineofDutyPreference/LOD-Preference_Process-Updated_060713.pdf
5144,Department of Procurement Services,https://www.cityofchicago.org/city/en/depts/dps/supp_info/2006_emergency_authorizations.html,https://www.cityofchicago.org/content/dam/city/depts/dps/Emergency/2006Emergencies/June/06152006LandscapeFloralContainerChicagoRiver.pdf
10515,Board of Ethics,https://www.cityofchicago.org/city/en/depts/ethics/supp_info/ao-campaignfin.html,https://www.cityofchicago.org/content/dam/city/depts/ethics/general/AO_CampFinanacing/03010.55.CF.pdf
15449,Department of Planning and Development,https://www.cityofchicago.org/city/en/depts/dcd/supp_info/district_annual_reports2008.html,https://www.cityofchicago.org/content/dam/city/depts/dcd/tif/08reports/T_081_BelmontCentralAR.pdf
27173,None,https://www.cityofchicago.org/cityarchives/procurement/auctions/auctionapril302005/trucks881_900.html,https://www.cityofchicago.org/cityarchives/procurement/auctions/auctionapril302005/889.pdf
16866,Department of Planning and Development,https://www.cityofchicago.org/city/en/depts/dcd/supp_info/tif/edgewater_tif.html,https://www.cityofchicago.org/content/dam/city/depts/dcd/tif/T_020_EdgewaterAmendment.pdf
17936,Department of Water Management,https://www.cityofchicago.org/city/en/depts/water/supp_info/archived_constructionreports/2014-water-and-sewer-main-projects/january2014.html,https://www.cityofchicago.org/content/dam/city/depts/water/supp_info/arcConRpt/2014constructionRpts/January/20140106_Escanaba_98th_10w.pdf
3443,Department of Procurement Services,https://www.cityofchicago.org/city/en/depts/dps/supp_info/2002_march_bid_tabulations.html,https://www.cityofchicago.org/content/dam/city/depts/dps/BidTabs1999to2004/2002BidTabs/Mar/B22206101.3.6.02.pdf
22551,Department of Planning and Development,https://www.cityofchicago.org/city/en/depts/dcd/supp_info/special_service_areasandproviderlist.html,https://www.cityofchicago.org/content/dam/city/depts/dcd/ssa/2017SPA/SSA45SPA2017_Redacted.pdf
13276,Department of Planning and Development,https://www.cityofchicago.org/city/en/depts/dcd/supp_info/chicago_plan_commission.html,https://www.cityofchicago.org/content/dam/city/depts/zlup/Planning_and_Policy/Agendas/CPC_June_2016_Map.pdf
5933,Department of Procurement Services,https://www.cityofchicago.org/city/en/depts/dps/supp_info/2007_pre-bid_conferenceattendeesjanuarythrujune.html,https://www.cityofchicago.org/content/dam/city/depts/dps/PreBids/2007PreBids/54580PreBid.pdf
3199,Department of Procurement Services,https://www.cityofchicago.org/city/en/depts/dps/supp_info/2002_february_bidtabulations.html,https://www.cityofchicago.org/content/dam/city/depts/dps/BidTabs1999to2004/2002BidTabs/Feb/B12857605.2.22.02.pdf
15842,Department of Planning and Development,https://www.cityofchicago.org/city/en/depts/dcd/supp_info/district_annual_reports2010.html,https://www.cityofchicago.org/content/dam/city/depts/dcd/tif/10reports/T_090_PetersonCiceroAR10.pdf
8330,Office of Budget and Management,https://www.cityofchicago.org/city/en/depts/obm/supp_info/annual-budget-recommendations---documents/2013BudgetHearingDepartmentResponses.html,https://www.cityofchicago.org/content/dam/city/depts/obm/supp_info/2013%20Budget/2013BudgetHearingMaterials/DCASE_Responses2013.pdf
16337,Department of Planning and Development,https://www.cityofchicago.org/city/en/depts/dcd/supp_info/district-annual-reports--2013-.html,https://www.cityofchicago.org/content/dam/city/depts/dcd/tif/13reports/T_149_StevensonBrightonAR13.pdf
25761,Department of Human Resources,https://www.cityofchicago.org/city/en/depts/dhr/supp_info/Job_Specification_Alpah_Order.html,https://www.cityofchicago.org/content/dam/city/depts/dhr/supp_info/JobSpecifications/JobSpecName/CLINICAL_THERAPIST_III_3534.pdf
11327,Department of Transportation,https://www.cityofchicago.org/city/en/depts/cdot/supp_info/alternative_fuels.html,https://www.cityofchicago.org/content/dam/city/depts/doe/general/ESB_PDFs/GreenTaxiForm2011.pdf
24704,Board of Ethics,https://www.cityofchicago.org/city/en/depts/ethics/provdrs/reg/svcs/view_other_requireddisclosures211.html,https://www.cityofchicago.org/content/dam/city/depts/ethics/general/Disc-REQ/2016/5/MoritaJ-121616-hlth-REQ.pdf
19897,Department of Water Management,https://www.cityofchicago.org/city/en/depts/water/supp_info/archived_constructionreports/2013_water_and_sewermainprojects/november.html,https://www.cityofchicago.org/content/dam/city/depts/water/supp_info/arcConRpt/2013construction/11Nov/20131125_Ada_88thSt_21w.pdf
10738,Board of Ethics,https://www.cityofchicago.org/city/en/depts/ethics/supp_info/ao_-_lobbyist.html,https://www.cityofchicago.org/content/dam/city/depts/ethics/general/AO_Lobby/92036.q.pdf
22823,Department of Planning and Development,https://www.cityofchicago.org/city/en/depts/dcd/supp_info/tax_increment_financingpolicyguidelines.html,https://www.cityofchicago.org/content/dam/city/depts/dcd/tif/plans/TIF_Policy_Guidelines%20Updated_January%2016_2014.pdf
24020,Department of Planning and Development,https://www.cityofchicago.org/city/en/depts/dcd/supp_info/zoning_board_of_appeals.html,https://www.cityofchicago.org/content/dam/city/depts/zlup/Administrative_Reviews_and_Approvals/Publications/09_proposed_findings_of_fact_special%20use_sanitary_landfill_in_PMD.pdf
12883,Department of Business Affairs and Consumer Protection,https://www.cityofchicago.org/city/en/depts/bacp/supp_info/plans_of_operation.html,https://www.cityofchicago.org/content/dam/city/depts/bacp/PlansofOperation/planofoperation2500ncentral.pdf
12245,Department of Business Affairs and Consumer Protection,https://www.cityofchicago.org/city/en/depts/bacp/sbc/business_educationworkshopcalendar.html,https://www.cityofchicago.org/content/dam/city/depts/bacp/Monthlyworkshops/updateddecembercalendar.pdf
25267,None,https://www.cityofchicago.org/cityarchives/procurement/auctions/auctionnovember122005/index.html,https://www.cityofchicago.org/cityarchives/procurement/auctions/auctionnovember122005/Lot1220.pdf
18356,Department of Water Management,https://www.cityofchicago.org/city/en/depts/water/supp_info/archived_constructionreports/2015_water_and_sewer_projects/june2015.html,https://www.cityofchicago.org/content/dam/city/depts/water/supp_info/arcConRpt/2015construction/June%202015/20150608_Leavitt_Wilson_Eastwood_47w.pdf
18461,Department of Planning and Development,https://www.cityofchicago.org/city/en/depts/dcd/supp_info/tif/kinzie_industrialcorridortif.html,https://www.cityofchicago.org/content/dam/city/depts/dcd/tif/T_052_HaroldWashUnityCoopRDA.pdf
25260,None,https://www.cityofchicago.org/cityarchives/procurement/auctions/auctionnovember122005/index.html,https://www.cityofchicago.org/cityarchives/procurement/auctions/auctionnovember122005/Lot1213.pdf
18839,Department of Business Affairs and Consumer Protection,https://www.cityofchicago.org/city/en/depts/bacp/supp_info/livery_owners_information.html,https://www.cityofchicago.org/dam/city/depts/bacp/publicvehicleinfo/liveryowners/medicarcorpapp12612.pdf
8868,License Appeal Commission,https://www.cityofchicago.org/city/en/depts/lac/supp_info/2015-lac-rulings.html,https://www.cityofchicago.org/content/dam/city/depts/lac/supp_info/2015lacrulings/15LA16.pdf
26449,Department of Human Resources,https://www.cityofchicago.org/city/en/depts/dhr/supp_info/Job_Specification_Alpah_Order.html,https://www.cityofchicago.org/content/dam/city/depts/dhr/supp_info/JobSpecifications/JobSpecName/SHIFT-SUPVR-OF-SECURITY-COMMUN-CENTER_7002.pdf
20444,Department of Human Resources,https://www.cityofchicago.org/city/en/depts/dhr/supp_info/operation_constructionservices8200series.html,https://www.cityofchicago.org/content/dam/city/depts/dhr/supp_info/JobSpecifications/OperationConstruction/8200_Street_Maintenance_and_Construction_Series/8255_General%20Foreman%20Of%20Laborers-Curb%20And%20Gutter.pdf
25654,Department of Human Resources,https://www.cityofchicago.org/city/en/depts/dhr/supp_info/Job_Specification_Alpah_Order.html,https://www.cityofchicago.org/content/dam/city/depts/dhr/supp_info/JobSpecifications/JobSpecName/ATTORNEY-IGO_1264.pdf
26516,Department of Human Resources,https://www.cityofchicago.org/city/en/depts/dhr/supp_info/Job_Specification_Alpah_Order.html,https://www.cityofchicago.org/content/dam/city/depts/dhr/supp_info/JobSpecifications/JobSpecName/SUPERVISING-GAS-METER-INSPECTOR_2426.pdf
17524,Department of Human Resources,https://www.cityofchicago.org/city/en/depts/dhr/supp_info/health_welfare_services2000.html,https://www.cityofchicago.org/content/dam/city/depts/dhr/supp_info/JobSpecifications/HealthWelfare/2000_Energy_And_Environmental_Protection_Series/2082_Dir%20Of%20Environmental%20Inspections.pdf
21573,Department of Planning and Development,https://www.cityofchicago.org/city/en/depts/dcd/supp_info/proposed_and_recentlydesignatedlandmarkstaffreports.html,https://www.cityofchicago.org/content/dam/city/depts/zlup/Historic_Preservation/Publications/Cairo_Supper_Club.pdf
18900,Department of Transportation,https://www.cityofchicago.org/city/en/depts/cdot/supp_info/make_way_for_play.html,https://www.cityofchicago.org/content/dam/city/depts/cdot/MakeWayforPeople/MakeWayforPlayToolkit_Feb2013.OL.pdf
24848,Board of Ethics,https://www.cityofchicago.org/city/en/depts/ethics/provdrs/reg/svcs/vies_non-requireddisclosures21.html,https://www.cityofchicago.org/content/dam/city/depts/ethics/general/Disclosures-Not-Required/2015/CurryN-011215NR.pdf
